antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'bottled beer', 'sausage'})",frozenset({'whole milk'}),0.039763981528989224,0.4581836839404823,0.022832221652129298,0.5741935483870968,1.2531951016869558,1.0,0.004613014107035723,1.2724474089276554,0.2104062414634659,0.048056155507559394,0.21411290322580645,0.31201278763139834
"frozenset({'bottled beer', 'bottled water'})",frozenset({'whole milk'}),0.04027706516162134,0.4581836839404823,0.023088763468445357,0.5732484076433122,1.251132302907968,1.0,0.0046344693743828325,1.269629277930512,0.2091478808399418,0.048569886670264434,0.21236850994016612,0.3118201724666729
"frozenset({'brown bread', 'rolls/buns'})",frozenset({'whole milk'}),0.05336069779374038,0.4581836839404823,0.030528476141611083,0.5721153846153847,1.2486594452579896,1.0,0.006079475048840349,1.2662673453975248,0.210366422991961,0.06346666666666667,0.21027735285547797,0.3193723619605479
"frozenset({'brown bread', 'other vegetables'})",frozenset({'whole milk'}),0.05977424320164187,0.4581836839404823,0.034120061570035914,0.5708154506437768,1.245822299333394,1.0,0.006732478615153314,1.2624320164186764,0.20986162541414924,0.07051961823966064,0.20787813759916757,0.3226417678750799
"frozenset({'bottled water', 'rolls/buns'})",frozenset({'whole milk'}),0.0792714212416624,0.4581836839404823,0.04515135967162647,0.5695792880258899,1.243124336352138,1.0,0.008830487855923795,1.2588063282886537,0.2124135616403657,0.09171443460135487,0.20559662155535918,0.33406176047431113
"frozenset({'shopping bags', 'soda'})",frozenset({'whole milk'}),0.064648537711647,0.4581836839404823,0.03668547973319651,0.5674603174603174,1.2384996178389234,1.0,0.00706457456310889,1.2526395563944814,0.205881337532462,0.07546174142480211,0.2016857563732563,0.3237637533550187
"frozenset({'soda', 'pork'})",frozenset({'whole milk'}),0.045664443304258596,0.4581836839404823,0.025910723447922012,0.5674157303370786,1.238402305069391,1.0,0.004988020589685518,1.2525104449168072,0.20171936548493558,0.05421363392377885,0.20160346441947552,0.31198334109239145
"frozenset({'root vegetables', 'citrus fruit'})",frozenset({'whole milk'}),0.045664443304258596,0.4581836839404823,0.025910723447922012,0.5674157303370786,1.238402305069391,1.0,0.004988020589685518,1.2525104449168072,0.20171936548493558,0.05421363392377885,0.20160346441947552,0.31198334109239145
"frozenset({'UHT-milk', 'other vegetables'})",frozenset({'whole milk'}),0.038994356080041044,0.4581836839404823,0.022062596203181118,0.5657894736842105,1.2348529498438143,1.0,0.004196018481540966,1.2478193945613136,0.19790412098486443,0.04643628509719223,0.19860197368421045,0.3069708846584546
"frozenset({'bottled beer', 'other vegetables'})",frozenset({'whole milk'}),0.06849666495638788,0.4581836839404823,0.03873781426372499,0.5655430711610487,1.2343151687490301,1.0,0.00735375997637025,1.2471116929990624,0.20379331036457587,0.07939011566771818,0.19814720236068556,0.32504477186271924
frozenset({'hamburger meat'}),frozenset({'whole milk'}),0.08029758850692663,0.4581836839404823,0.045407901487942534,0.5654952076677316,1.234210705200906,1.0,0.00861685657430196,1.2469743156369784,0.2063336721587909,0.09209157127991675,0.19805886339432666,0.33229967550239886
"frozenset({'butter', 'rolls/buns'})",frozenset({'whole milk'}),0.049512570548999484,0.4581836839404823,0.027963057978450487,0.5647668393782384,1.2326210189789322,1.0,0.005277206002946875,1.24488748808913,0.19855142443264126,0.05828877005347594,0.1967145548751766,0.3128985372703062
"frozenset({'shopping bags', 'tropical fruit'})",frozenset({'whole milk'}),0.044638276038994354,0.4581836839404823,0.025141097998973832,0.5632183908045977,1.229241482282375,1.0,0.004688568238675236,1.240474197294159,0.19520375282228888,0.05263157894736842,0.1938566701497735,0.3090448057046505
